Año,Mes,País,Producto,Importacion
2018,Julio,México,Laminados,823.6902690225
2018,Julio,Panamá,Largos,33.47599324000001
2018,Julio,Panamá,Planos,4.241446730000001
2018,Julio,Panamá,Tubos Sin Costura,0.59396849
2018,Julio,Panamá,Laminados,38.31140846000001
2018,Julio,Paraguay,Largos,12.009811229999999
2018,Julio,Paraguay,Planos,19.0612913
2018,Julio,Paraguay,Tubos Sin Costura,0.03808620000000001
2018,Julio,Paraguay,Laminados,31.109188729999996
2018,Julio,Perú,Largos,88.96772463999999
2018,Julio,Perú,Planos,60.54980629000002
2018,Julio,Perú,Tubos Sin Costura,7.33790769
2018,Julio,Perú,Laminados,156.85543862000003
2018,Julio,Uruguay,Largos,3.14781
2018,Julio,Uruguay,Planos,8.414247
2018,Julio,Uruguay,Tubos Sin Costura,0.209669
2018,Julio,Uruguay,Laminados,11.771726
2018,Julio,Venezuela,Largos,0.029737
2018,Julio,Venezuela,Planos,0.182682
2018,Julio,Venezuela,Tubos Sin Costura,2.021524
2018,Julio,Venezuela,Laminados,2.233943
2018,Agosto,Argentina,Largos,36.221458333333324
2018,Agosto,Argentina,Planos,45.51145833333332
2018,Agosto,Argentina,Tubos Sin Costura,4.475
2018,Agosto,Argentina,Laminados,86.20791666666665
2018,Agosto,Bolivia,Largos,42.795812
2018,Agosto,Bolivia,Planos,23.879858
2018,Agosto,Bolivia,Tubos Sin Costura,0.746575
2018,Agosto,Bolivia,Laminados,67.422245
2018,Agosto,Brasil,Largos,27.877
2018,Agosto,Brasil,Planos,130.172
2018,Agosto,Brasil,Tubos Sin Costura,0.0
2018,Agosto,Brasil,Laminados,269.552
2018,Agosto,Chile,Largos,59.34742987875005
2018,Agosto,Chile,Planos,162.67338120875004
2018,Agosto,Chile,Tubos Sin Costura,3.3588906499999993
2018,Agosto,Chile,Laminados,225.37970173750008
2018,Agosto,Colombia,Largos,101.71015572999998
2018,Agosto,Colombia,Planos,116.86194529999996
2018,Agosto,Colombia,Tubos Sin Costura,10.390221050000005
2018,Agosto,Colombia,Laminados,228.96232207999995
2018,Agosto,Costa Rica,Largos,25.079137
2018,Agosto,Costa Rica,Planos,19.819362
2018,Agosto,Costa Rica,Tubos Sin Costura,0.048381
2018,Agosto,Costa Rica,Laminados,44.94688
2018,Agosto,Ecuador,Largos,17.043953560000002
2018,Agosto,Ecuador,Planos,77.65763247999993
2018,Agosto,Ecuador,Tubos Sin Costura,8.077516309999995
2018,Agosto,Ecuador,Laminados,102.77910234999993
2018,Agosto,El Salvador,Largos,8.799722910000002
2018,Agosto,El Salvador,Planos,40.99639567999999
2018,Agosto,El Salvador,Tubos Sin Costura,0.08082540999999999
2018,Agosto,El Salvador,Laminados,49.876943999999995
2018,Agosto,Guatemala,Largos,10.967864
2018,Agosto,Guatemala,Planos,24.048291
2018,Agosto,Guatemala,Tubos Sin Costura,0.255098
2018,Agosto,Guatemala,Laminados,35.271252999999994
2018,Agosto,Honduras,Largos,11.534061489999997
2018,Agosto,Honduras,Planos,9.122856249999998
2018,Agosto,Honduras,Tubos Sin Costura,0.18540574000000004
2018,Agosto,Honduras,Laminados,20.842323479999997
2018,Agosto,México,Largos,171.80058317159995
2018,Agosto,México,Planos,712.82845261932
2018,Agosto,México,Tubos Sin Costura,10.674040849019995
2018,Agosto,México,Laminados,895.30307663994
2018,Agosto,Panamá,Largos,7.351838909999997
2018,Agosto,Panamá,Planos,13.429229789999999
2018,Agosto,Panamá,Tubos Sin Costura,0.16195115999999996
2018,Agosto,Panamá,Laminados,20.943019859999996
2018,Agosto,Paraguay,Largos,14.705462639999999
2018,Agosto,Paraguay,Planos,21.502340829999998
2018,Agosto,Paraguay,Tubos Sin Costura,0.1298495
2018,Agosto,Paraguay,Laminados,36.33765296999999
2018,Agosto,Perú,Largos,58.52615915000008
2018,Agosto,Perú,Planos,105.52915381000001
2018,Agosto,Perú,Tubos Sin Costura,3.2934448700000094
2018,Agosto,Perú,Laminados,167.3487578300001
2018,Agosto,Uruguay,Largos,4.528826
2018,Agosto,Uruguay,Planos,8.59351
2018,Agosto,Uruguay,Tubos Sin Costura,0.125644
2018,Agosto,Uruguay,Laminados,13.24798
2018,Agosto,Venezuela,Largos,1.152031
2018,Agosto,Venezuela,Planos,0.023174
2018,Agosto,Venezuela,Tubos Sin Costura,1.656332
2018,Agosto,Venezuela,Laminados,2.831537
2018,Septiembre,Argentina,Largos,17.817458333333324
2018,Septiembre,Argentina,Planos,51.221458333333324
2018,Septiembre,Argentina,Tubos Sin Costura,2.888
2018,Septiembre,Argentina,Laminados,71.92691666666666
2018,Septiembre,Bolivia,Largos,36.969754
2018,Septiembre,Bolivia,Planos,13.953086
2018,Septiembre,Bolivia,Tubos Sin Costura,0.406788
2018,Septiembre,Bolivia,Laminados,51.329628
2018,Septiembre,Brasil,Largos,32.277
2018,Septiembre,Brasil,Planos,135.539
2018,Septiembre,Brasil,Tubos Sin Costura,0.0
2018,Septiembre,Brasil,Laminados,167.81599999999997
2018,Septiembre,Chile,Largos,38.86009444875004
2018,Septiembre,Chile,Planos,87.41851531875005
2018,Septiembre,Chile,Tubos Sin Costura,2.07660649
2018,Septiembre,Chile,Laminados,128.35521625750008
2018,Septiembre,Colombia,Largos,78.13700798000002
2018,Septiembre,Colombia,Planos,94.85511896
2018,Septiembre,Colombia,Tubos Sin Costura,23.37910897
2018,Septiembre,Colombia,Laminados,196.37123591000002
2018,Septiembre,Costa Rica,Largos,12.73183
2018,Septiembre,Costa Rica,Planos,25.000771
2018,Septiembre,Costa Rica,Tubos Sin Costura,0.159994
2018,Septiembre,Costa Rica,Laminados,37.892595
2018,Septiembre,Ecuador,Largos,11.58157967
2018,Septiembre,Ecuador,Planos,41.448129950000016
2018,Septiembre,Ecuador,Tubos Sin Costura,10.162807830000009
2018,Septiembre,Ecuador,Laminados,63.192517450000025
2018,Septiembre,El Salvador,Largos,21.693069110000003
2018,Septiembre,El Salvador,Planos,11.83199315
2018,Septiembre,El Salvador,Tubos Sin Costura,0.14118709
2018,Septiembre,El Salvador,Laminados,33.66624935000001
2018,Septiembre,Guatemala,Largos,22.199372
2018,Septiembre,Guatemala,Planos,55.450561
2018,Septiembre,Guatemala,Tubos Sin Costura,0.038125
2018,Septiembre,Guatemala,Laminados,77.688058
2018,Septiembre,Honduras,Largos,17.659105220000004
2018,Septiembre,Honduras,Planos,43.949009600000025
2018,Septiembre,Honduras,Tubos Sin Costura,0.28306806000000007
2018,Septiembre,Honduras,Laminados,61.891182880000024
2018,Septiembre,México,Largos,105.4175418317
2018,Septiembre,México,Planos,658.3681482224999
2018,Septiembre,México,Tubos Sin Costura,10.4177773652
2018,Septiembre,México,Laminados,774.2034674193999
2018,Septiembre,Panamá,Largos,15.42848319
2018,Septiembre,Panamá,Planos,1.3394714100000007
2018,Septiembre,Panamá,Tubos Sin Costura,0.33725991000000016
2018,Septiembre,Panamá,Laminados,17.10521451
2018,Septiembre,Paraguay,Largos,14.711593
2018,Septiembre,Paraguay,Planos,15.329115
2018,Septiembre,Paraguay,Tubos Sin Costura,0.28894
2018,Septiembre,Paraguay,Laminados,30.329648000000002
2018,Septiembre,Perú,Largos,63.28836051999999
2018,Septiembre,Perú,Planos,52.325076640000006
2018,Septiembre,Perú,Tubos Sin Costura,2.709539559999997
2018,Septiembre,Perú,Laminados,118.32297671999999
2018,Septiembre,Uruguay,Largos,3.15146
2018,Septiembre,Uruguay,Planos,7.483822
2018,Septiembre,Uruguay,Tubos Sin Costura,0.107454
2018,Septiembre,Uruguay,Laminados,10.742736
2018,Septiembre,Venezuela,Largos,0.46778
2018,Septiembre,Venezuela,Planos,0.486617
2018,Septiembre,Venezuela,Tubos Sin Costura,2.058556
2018,Septiembre,Venezuela,Laminados,3.0129529999999995
2018,Octubre,Argentina,Largos,18.947458333333326
2018,Octubre,Argentina,Planos,40.196458333333325
2018,Octubre,Argentina,Tubos Sin Costura,3.883
2018,Octubre,Argentina,Laminados,63.02691666666666
2018,Octubre,Bolivia,Largos,47.921594
2018,Octubre,Bolivia,Planos,21.494506
2018,Octubre,Bolivia,Tubos Sin Costura,0.559873
2018,Octubre,Bolivia,Laminados,69.975973
2018,Octubre,Brasil,Largos,25.878
2018,Octubre,Brasil,Planos,74.218
2018,Octubre,Brasil,Tubos Sin Costura,0.0
2018,Octubre,Brasil,Laminados,100.096
2018,Octubre,Chile,Largos,40.47915563875006
2018,Octubre,Chile,Planos,123.33361821875003
2018,Octubre,Chile,Tubos Sin Costura,2.417051910000001
2018,Octubre,Chile,Laminados,166.22982576750007
2018,Octubre,Colombia,Largos,74.94099451999998
2018,Octubre,Colombia,Planos,119.91928280000002
2018,Octubre,Colombia,Tubos Sin Costura,25.66717549000001
2018,Octubre,Colombia,Laminados,220.52745281
2018,Octubre,Costa Rica,Largos,7.339056
2018,Octubre,Costa Rica,Planos,32.465628
2018,Octubre,Costa Rica,Tubos Sin Costura,0.11330899999999999
2018,Octubre,Costa Rica,Laminados,39.917993
2018,Octubre,Ecuador,Largos,22.50153612
2018,Octubre,Ecuador,Planos,57.83928507999998
2018,Octubre,Ecuador,Tubos Sin Costura,9.149831709999996
2018,Octubre,Ecuador,Laminados,89.49065290999998
2018,Octubre,El Salvador,Largos,10.33482679
2018,Octubre,El Salvador,Planos,14.76302272
2018,Octubre,El Salvador,Tubos Sin Costura,0.058957890000000006
2018,Octubre,El Salvador,Laminados,25.156807399999998
2018,Octubre,Guatemala,Largos,22.140149
2018,Octubre,Guatemala,Planos,34.621426
2018,Octubre,Guatemala,Tubos Sin Costura,0.276378
2018,Octubre,Guatemala,Laminados,57.037953
2018,Octubre,Honduras,Largos,12.157491840000002
2018,Octubre,Honduras,Planos,18.71776164
2018,Octubre,Honduras,Tubos Sin Costura,0.12008927
2018,Octubre,Honduras,Laminados,30.995342750000002
2018,Octubre,México,Largos,140.8805893451
2018,Octubre,México,Planos,781.8481574051
2018,Octubre,México,Tubos Sin Costura,10.8308438392
2018,Octubre,México,Laminados,933.5595905894
2018,Octubre,Panamá,Largos,13.067208919999999
2018,Octubre,Panamá,Planos,22.38937659
2018,Octubre,Panamá,Tubos Sin Costura,0.1590085
2018,Octubre,Panamá,Laminados,35.615594009999995
2018,Octubre,Paraguay,Largos,13.712707
2018,Octubre,Paraguay,Planos,18.574386
2018,Octubre,Paraguay,Tubos Sin Costura,0.256441
2018,Octubre,Paraguay,Laminados,32.543534
2018,Octubre,Perú,Largos,76.66486526999995
2018,Octubre,Perú,Planos,89.32086389999992
2018,Octubre,Perú,Tubos Sin Costura,13.459481289999992
2018,Octubre,Perú,Laminados,179.44521045999986
2018,Octubre,Uruguay,Largos,2.913619
2018,Octubre,Uruguay,Planos,6.208362
2018,Octubre,Uruguay,Tubos Sin Costura,0.123645
2018,Octubre,Uruguay,Laminados,9.245626
2018,Octubre,Venezuela,Largos,0.055017
2018,Octubre,Venezuela,Planos,0.114907
2018,Octubre,Venezuela,Tubos Sin Costura,2.193015
2018,Octubre,Venezuela,Laminados,2.362939
2018,Noviembre,Argentina,Largos,16.703458333333327
2018,Noviembre,Argentina,Planos,22.367458333333325
2018,Noviembre,Argentina,Tubos Sin Costura,4.837
2018,Noviembre,Argentina,Laminados,43.90791666666665
2018,Noviembre,Bolivia,Largos,48.265995
2018,Noviembre,Bolivia,Planos,18.026496
2018,Noviembre,Bolivia,Tubos Sin Costura,1.528182
2018,Noviembre,Bolivia,Laminados,67.820673
2018,Noviembre,Brasil,Largos,34.608
2018,Noviembre,Brasil,Planos,115.52300000000001
2018,Noviembre,Brasil,Tubos Sin Costura,0.0
2018,Noviembre,Brasil,Laminados,150.131
2018,Noviembre,Chile,Largos,28.72845582875006
2018,Noviembre,Chile,Planos,99.84012997875003
2018,Noviembre,Chile,Tubos Sin Costura,2.55139515
2018,Noviembre,Chile,Laminados,131.11998095750008
2018,Noviembre,Colombia,Largos,47.79458653
2018,Noviembre,Colombia,Planos,116.24528353000001
2018,Noviembre,Colombia,Tubos Sin Costura,23.52970070000001
2018,Noviembre,Colombia,Laminados,187.56957076
2018,Noviembre,Costa Rica,Largos,17.354096
2018,Noviembre,Costa Rica,Planos,22.537687
2018,Noviembre,Costa Rica,Tubos Sin Costura,0.206422
2018,Noviembre,Costa Rica,Laminados,40.098205
2018,Noviembre,Ecuador,Largos,3.1452811000000005
2018,Noviembre,Ecuador,Planos,70.27958478999997
2018,Noviembre,Ecuador,Tubos Sin Costura,6.474698800000005
2018,Noviembre,Ecuador,Laminados,79.89956468999998
2018,Noviembre,El Salvador,Largos,12.146762680000002
2018,Noviembre,El Salvador,Planos,19.235217889999998
2018,Noviembre,El Salvador,Tubos Sin Costura,0.06743934000000001
2018,Noviembre,El Salvador,Laminados,31.44941991
2018,Noviembre,Guatemala,Largos,26.654803
2018,Noviembre,Guatemala,Planos,40.786916
2018,Noviembre,Guatemala,Tubos Sin Costura,0.435692
2018,Noviembre,Guatemala,Laminados,67.87741100000001
2018,Noviembre,Honduras,Largos,8.63231178
2018,Noviembre,Honduras,Planos,29.556998639999996
2018,Noviembre,Honduras,Tubos Sin Costura,0.39843700000000004
2018,Noviembre,Honduras,Laminados,38.58774742
2018,Noviembre,México,Largos,137.2937591416
2018,Noviembre,México,Planos,796.6066340783001
2018,Noviembre,México,Tubos Sin Costura,11.990815276
2018,Noviembre,México,Laminados,945.8912084959001
2018,Noviembre,Panamá,Largos,24.15453107
2018,Noviembre,Panamá,Planos,16.091747959999996
2018,Noviembre,Panamá,Tubos Sin Costura,0.08001674000000002
2018,Noviembre,Panamá,Laminados,40.326295769999994
2018,Noviembre,Paraguay,Largos,13.798087
2018,Noviembre,Paraguay,Planos,15.811008
2018,Noviembre,Paraguay,Tubos Sin Costura,0.016085
2018,Noviembre,Paraguay,Laminados,29.62518
2018,Noviembre,Perú,Largos,103.09771593999976
2018,Noviembre,Perú,Planos,80.87147997000002
2018,Noviembre,Perú,Tubos Sin Costura,4.705772319999998
2018,Noviembre,Perú,Laminados,188.67496822999976
2018,Noviembre,Uruguay,Largos,3.224726
2018,Noviembre,Uruguay,Planos,7.630596
2018,Noviembre,Uruguay,Tubos Sin Costura,0.165223
2018,Noviembre,Uruguay,Laminados,11.020544999999998
2018,Noviembre,Venezuela,Largos,0.3
2018,Noviembre,Venezuela,Planos,0.1
2018,Noviembre,Venezuela,Tubos Sin Costura,2.0
2018,Noviembre,Venezuela,Laminados,2.4
2018,Diciembre,Argentina,Largos,18.027458333333325
2018,Diciembre,Argentina,Planos,27.627458333333326
2018,Diciembre,Argentina,Tubos Sin Costura,2.63
2018,Diciembre,Argentina,Laminados,48.28491666666665
2018,Diciembre,Bolivia,Largos,46.031237
2018,Diciembre,Bolivia,Planos,20.670388
2018,Diciembre,Bolivia,Tubos Sin Costura,1.669813
2018,Diciembre,Bolivia,Laminados,68.371438
2018,Diciembre,Brasil,Largos,26.797
2018,Diciembre,Brasil,Planos,112.217
2018,Diciembre,Brasil,Tubos Sin Costura,0.0
2018,Diciembre,Brasil,Laminados,139.014
2018,Diciembre,Chile,Largos,43.53790332875007
2018,Diciembre,Chile,Planos,159.1645834987501
2018,Diciembre,Chile,Tubos Sin Costura,3.4478078900000004
2018,Diciembre,Chile,Laminados,206.15029471750017
2018,Diciembre,Colombia,Largos,41.750417330000005
2018,Diciembre,Colombia,Planos,97.80048328999999
2018,Diciembre,Colombia,Tubos Sin Costura,20.856667879999993
2018,Diciembre,Colombia,Laminados,160.4075685
2018,Diciembre,Costa Rica,Largos,3.743417
2018,Diciembre,Costa Rica,Planos,26.805698
2018,Diciembre,Costa Rica,Tubos Sin Costura,0.410072
2018,Diciembre,Costa Rica,Laminados,30.959187
2018,Diciembre,Ecuador,Largos,9.03617117
2018,Diciembre,Ecuador,Planos,46.22412551999999
2018,Diciembre,Ecuador,Tubos Sin Costura,7.505144230000011
2018,Diciembre,Ecuador,Laminados,62.76544092
2018,Diciembre,El Salvador,Largos,8.81834051
2018,Diciembre,El Salvador,Planos,16.39073276
2018,Diciembre,El Salvador,Tubos Sin Costura,0.03720252
2018,Diciembre,El Salvador,Laminados,25.24627579
2018,Diciembre,Guatemala,Largos,16.827437
2018,Diciembre,Guatemala,Planos,40.988654
2018,Diciembre,Guatemala,Tubos Sin Costura,0.893226
2018,Diciembre,Guatemala,Laminados,58.709317
2018,Diciembre,Honduras,Largos,11.90424864
2018,Diciembre,Honduras,Planos,25.070193719999992
2018,Diciembre,Honduras,Tubos Sin Costura,0.08841233
2018,Diciembre,Honduras,Laminados,37.06285468999999
2018,Diciembre,México,Largos,131.8476988713
2018,Diciembre,México,Planos,636.042522725
2018,Diciembre,México,Tubos Sin Costura,8.7477741902
2018,Diciembre,México,Laminados,776.6379957865
2018,Diciembre,Panamá,Largos,20.48100629
2018,Diciembre,Panamá,Planos,16.805501120000002
2018,Diciembre,Panamá,Tubos Sin Costura,0.8310612399999998
2018,Diciembre,Panamá,Laminados,38.117568649999996
2018,Diciembre,Paraguay,Largos,8.493662
2018,Diciembre,Paraguay,Planos,22.586508
2018,Diciembre,Paraguay,Tubos Sin Costura,0.308613
2018,Diciembre,Paraguay,Laminados,31.388783
2018,Diciembre,Perú,Largos,80.14392101999994
2018,Diciembre,Perú,Planos,76.12556685
2018,Diciembre,Perú,Tubos Sin Costura,5.783721359999993
2018,Diciembre,Perú,Laminados,162.0532092299999
2018,Diciembre,Uruguay,Largos,2.747127
2018,Diciembre,Uruguay,Planos,5.476229
2018,Diciembre,Uruguay,Tubos Sin Costura,0.082489
2018,Diciembre,Uruguay,Laminados,8.305845
2018,Diciembre,Venezuela,Largos,0.2742656666666667
2018,Diciembre,Venezuela,Planos,0.23384133333333335
2018,Diciembre,Venezuela,Tubos Sin Costura,2.083857
2018,Diciembre,Venezuela,Laminados,2.591964
2017,Enero,Argentina,Largos,13.904
2017,Enero,Argentina,Planos,42.536
2017,Enero,Argentina,Tubos Sin Costura,1.58711559
2017,Enero,Argentina,Laminados,58.02711559
2017,Enero,Bolivia,Largos,32.83626512000001
2017,Enero,Bolivia,Planos,21.44619861999998
2017,Enero,Bolivia,Tubos Sin Costura,0.42006962999999997
2017,Enero,Bolivia,Laminados,54.70253336999998
2017,Enero,Brasil,Largos,41.238
2017,Enero,Brasil,Planos,147.712
2017,Enero,Brasil,Tubos Sin Costura,
2017,Enero,Brasil,Laminados,188.95
2017,Enero,Chile,Largos,28.280930689999998
2017,Enero,Chile,Planos,133.60340997
2017,Enero,Chile,Tubos Sin Costura,1.9509055399999995
2017,Enero,Chile,Laminados,163.8352462
2017,Enero,Colombia,Largos,85.81924106
2017,Enero,Colombia,Planos,103.84338352
2017,Enero,Colombia,Tubos Sin Costura,23.656163659999997
2017,Enero,Colombia,Laminados,213.31878824
2017,Enero,Costa Rica,Largos,10.931684080000005
2017,Enero,Costa Rica,Planos,36.57801628
2017,Enero,Costa Rica,Tubos Sin Costura,0.22704279000000008
2017,Enero,Costa Rica,Laminados,47.73674315
2017,Enero,Ecuador,Largos,13.700361440000021
2017,Enero,Ecuador,Planos,67.83242752999999
2017,Enero,Ecuador,Tubos Sin Costura,4.178075410000001
2017,Enero,Ecuador,Laminados,85.71086438000002
2017,Enero,El Salvador,Largos,17.175696690000002
2017,Enero,El Salvador,Planos,32.78090664
2017,Enero,El Salvador,Tubos Sin Costura,0.11361445999999999
2017,Enero,El Salvador,Laminados,50.07021779
2017,Enero,Guatemala,Largos,13.415709
2017,Enero,Guatemala,Planos,45.093378
2017,Enero,Guatemala,Tubos Sin Costura,1.731486
2017,Enero,Guatemala,Laminados,60.240573
2017,Enero,Honduras,Largos,11.007399610000002
2017,Enero,Honduras,Planos,12.502462029999997
2017,Enero,Honduras,Tubos Sin Costura,0.16573581000000004
2017,Enero,Honduras,Laminados,23.675597449999998
2017,Enero,México,Largos,134.84190504700004
2017,Enero,México,Planos,802.275177879
2017,Enero,México,Tubos Sin Costura,9.658991248000001
2017,Enero,México,Laminados,946.7760741740001
2017,Enero,Panamá,Largos,21.49670631
2017,Enero,Panamá,Planos,21.956071519999995
2017,Enero,Panamá,Tubos Sin Costura,0.06861979
2017,Enero,Panamá,Laminados,43.521397619999995
2017,Enero,Paraguay,Largos,10.82776048
2017,Enero,Paraguay,Planos,14.28208916
2017,Enero,Paraguay,Tubos Sin Costura,0.045300230000000004
2017,Enero,Paraguay,Laminados,25.15514987
2017,Enero,Perú,Largos,79.25953016444842
2017,Enero,Perú,Planos,93.4244873000773
2017,Enero,Perú,Tubos Sin Costura,6.582649202140914
2017,Enero,Perú,Laminados,179.26666666666662
2017,Enero,Uruguay,Largos,2.3939830300000002
2017,Enero,Uruguay,Planos,7.04692274
2017,Enero,Uruguay,Tubos Sin Costura,0.14706255
2017,Enero,Uruguay,Laminados,9.58796832
2017,Enero,Venezuela,Largos,2.619608
2017,Enero,Venezuela,Planos,6.866418
2017,Enero,Venezuela,Tubos Sin Costura,0.763851
2017,Enero,Venezuela,Laminados,10.249877000000001
2017,Febrero,Argentina,Largos,20.939
2017,Febrero,Argentina,Planos,29.199
2017,Febrero,Argentina,Tubos Sin Costura,1.5228009999999998
2017,Febrero,Argentina,Laminados,51.660801000000006
2017,Febrero,Bolivia,Largos,24.80678882000001
2017,Febrero,Bolivia,Planos,13.785400400000002
2017,Febrero,Bolivia,Tubos Sin Costura,0.3973951400000001
2017,Febrero,Bolivia,Laminados,38.98958436000001
2017,Febrero,Brasil,Largos,68.285
2017,Febrero,Brasil,Planos,77.8
2017,Febrero,Brasil,Tubos Sin Costura,
