Año,Mes,País,Producto,Consumo
2018,Octubre,Paraguay,Tubos Sin Costura,0.256441
2018,Octubre,Paraguay,Laminados,34.19856000000001
2018,Octubre,Perú,Largos,117.65270661999995
2018,Octubre,Perú,Planos,93.43386454999992
2018,Octubre,Perú,Tubos Sin Costura,13.411706549999993
2018,Octubre,Perú,Laminados,224.49827771999986
2018,Octubre,República Dominicana,Largos,37.74
2018,Octubre,República Dominicana,Planos,4.44
2018,Octubre,República Dominicana,Tubos Sin Costura,0.0
2018,Octubre,República Dominicana,Laminados,42.18
2018,Octubre,Uruguay,Largos,9.653368
2018,Octubre,Uruguay,Planos,6.2083
2018,Octubre,Uruguay,Tubos Sin Costura,0.123645
2018,Octubre,Uruguay,Laminados,15.985313000000001
2018,Octubre,Venezuela,Largos,6.055017
2018,Octubre,Venezuela,Planos,0.114907
2018,Octubre,Venezuela,Tubos Sin Costura,2.193015
2018,Octubre,Venezuela,Laminados,8.362939
2018,Noviembre,Argentina,Largos,165.36191666666662
2018,Noviembre,Argentina,Planos,162.84191666666666
2018,Noviembre,Argentina,Tubos Sin Costura,28.264999999999993
2018,Noviembre,Argentina,Laminados,356.46883333333324
2018,Noviembre,Bolivia,Largos,48.265995
2018,Noviembre,Bolivia,Planos,18.026496
2018,Noviembre,Bolivia,Tubos Sin Costura,1.528182
2018,Noviembre,Bolivia,Laminados,67.820673
2018,Noviembre,Brasil,Largos,657.0
2018,Noviembre,Brasil,Planos,1104.0
2018,Noviembre,Brasil,Tubos Sin Costura,0.0
2018,Noviembre,Brasil,Laminados,1761.0
2018,Noviembre,Chile,Largos,110.05629817875064
2018,Noviembre,Chile,Planos,86.27933319875002
2018,Noviembre,Chile,Tubos Sin Costura,2.3400915799999997
2018,Noviembre,Chile,Laminados,198.67572295750065
2018,Noviembre,Colombia,Largos,146.36167596808338
2018,Noviembre,Colombia,Planos,102.638131998083
2018,Noviembre,Colombia,Tubos Sin Costura,23.13332373000001
2018,Noviembre,Colombia,Laminados,272.1331316961664
2018,Noviembre,Costa Rica,Largos,36.024136
2018,Noviembre,Costa Rica,Planos,19.524385
2018,Noviembre,Costa Rica,Tubos Sin Costura,0.194606
2018,Noviembre,Costa Rica,Laminados,55.743126999999994
2018,Noviembre,Ecuador,Largos,63.08405124000001
2018,Noviembre,Ecuador,Planos,70.27949478999997
2018,Noviembre,Ecuador,Tubos Sin Costura,6.466689760000005
2018,Noviembre,Ecuador,Laminados,139.83023579
2018,Noviembre,El Salvador,Largos,16.281943570000003
2018,Noviembre,El Salvador,Planos,13.935931259999998
2018,Noviembre,El Salvador,Tubos Sin Costura,0.03925031000000001
2018,Noviembre,El Salvador,Laminados,30.25712514
2018,Noviembre,Guatemala,Largos,57.43144100000001
2018,Noviembre,Guatemala,Planos,37.28239
2018,Noviembre,Guatemala,Tubos Sin Costura,0.29472200000000004
2018,Noviembre,Guatemala,Laminados,95.00855299999999
2018,Noviembre,Honduras,Largos,1.8709909699999994
2018,Noviembre,Honduras,Planos,26.426992449999997
2018,Noviembre,Honduras,Tubos Sin Costura,0.39843554000000003
2018,Noviembre,Honduras,Laminados,28.696418959999995
2018,Noviembre,México,Largos,643.5632146582269
2018,Noviembre,México,Planos,1350.3095946107364
2018,Noviembre,México,Tubos Sin Costura,23.191698568300012
2018,Noviembre,México,Laminados,2017.0645078372636
2018,Noviembre,Panamá,Largos,25.791652100000004
2018,Noviembre,Panamá,Planos,16.041110529999997
2018,Noviembre,Panamá,Tubos Sin Costura,0.08001674000000002
2018,Noviembre,Panamá,Laminados,41.91277937
2018,Noviembre,Paraguay,Largos,15.462087
2018,Noviembre,Paraguay,Planos,15.810722
2018,Noviembre,Paraguay,Tubos Sin Costura,-0.014825000000000001
2018,Noviembre,Paraguay,Laminados,31.257984000000004
2018,Noviembre,Perú,Largos,206.03631065999977
2018,Noviembre,Perú,Planos,85.24059072000003
2018,Noviembre,Perú,Tubos Sin Costura,4.512483959999997
2018,Noviembre,Perú,Laminados,295.7893853399998
2018,Noviembre,República Dominicana,Largos,39.96
2018,Noviembre,República Dominicana,Planos,5.550000000000001
2018,Noviembre,República Dominicana,Tubos Sin Costura,0.0
2018,Noviembre,República Dominicana,Laminados,45.510000000000005
2018,Noviembre,Uruguay,Largos,8.863561
2018,Noviembre,Uruguay,Planos,7.627549999999999
2018,Noviembre,Uruguay,Tubos Sin Costura,0.165223
2018,Noviembre,Uruguay,Laminados,16.656334
2018,Noviembre,Venezuela,Largos,6.3
2018,Noviembre,Venezuela,Planos,0.1
2018,Noviembre,Venezuela,Tubos Sin Costura,2.0
2018,Noviembre,Venezuela,Laminados,8.399999999999999
2018,Diciembre,Argentina,Largos,91.66091666666665
2018,Diciembre,Argentina,Planos,143.51291666666663
2018,Diciembre,Argentina,Tubos Sin Costura,34.974000000000004
2018,Diciembre,Argentina,Laminados,270.14783333333327
2018,Diciembre,Bolivia,Largos,46.031237
2018,Diciembre,Bolivia,Planos,20.670388
2018,Diciembre,Bolivia,Tubos Sin Costura,1.669812
2018,Diciembre,Bolivia,Laminados,68.371437
2018,Diciembre,Brasil,Largos,561.0
2018,Diciembre,Brasil,Planos,1019.0
2018,Diciembre,Brasil,Tubos Sin Costura,0.0
2018,Diciembre,Brasil,Laminados,1580.0
2018,Diciembre,Chile,Largos,133.22316900875109
2018,Diciembre,Chile,Planos,155.6110964087501
2018,Diciembre,Chile,Tubos Sin Costura,3.2715103900000004
2018,Diciembre,Chile,Laminados,292.1057758075012
2018,Diciembre,Colombia,Largos,130.4664253480833
2018,Diciembre,Colombia,Planos,86.1829246180833
2018,Diciembre,Colombia,Tubos Sin Costura,19.30774926999999
2018,Diciembre,Colombia,Laminados,235.95709923616658
2018,Diciembre,Costa Rica,Largos,28.014362000000006
2018,Diciembre,Costa Rica,Planos,24.535837
2018,Diciembre,Costa Rica,Tubos Sin Costura,0.393515
2018,Diciembre,Costa Rica,Laminados,52.94371400000001
2018,Diciembre,Ecuador,Largos,67.63302696
2018,Diciembre,Ecuador,Planos,46.15631751999999
2018,Diciembre,Ecuador,Tubos Sin Costura,7.450452180000011
2018,Diciembre,Ecuador,Laminados,121.23979666
2018,Diciembre,El Salvador,Largos,13.03791029
2018,Diciembre,El Salvador,Planos,12.291320539999997
2018,Diciembre,El Salvador,Tubos Sin Costura,0.02020069
2018,Diciembre,El Salvador,Laminados,25.349431519999996
2018,Diciembre,Guatemala,Largos,49.036077000000006
2018,Diciembre,Guatemala,Planos,38.61561
2018,Diciembre,Guatemala,Tubos Sin Costura,0.7628619999999999
2018,Diciembre,Guatemala,Laminados,88.41454900000001
2018,Diciembre,Honduras,Largos,7.421497179999999
2018,Diciembre,Honduras,Planos,22.78701617999999
2018,Diciembre,Honduras,Tubos Sin Costura,0.08841233
2018,Diciembre,Honduras,Laminados,30.29692568999999
2018,Diciembre,México,Largos,724.8083809692259
2018,Diciembre,México,Planos,1242.2627376348364
2018,Diciembre,México,Tubos Sin Costura,5.363183727600031
2018,Diciembre,México,Laminados,1972.4343023316624
2018,Diciembre,Panamá,Largos,21.59748553
2018,Diciembre,Panamá,Planos,16.749927730000003
2018,Diciembre,Panamá,Tubos Sin Costura,0.8310582399999998
2018,Diciembre,Panamá,Laminados,39.1784715
2018,Diciembre,Paraguay,Largos,10.017879
2018,Diciembre,Paraguay,Planos,22.554233999999997
2018,Diciembre,Paraguay,Tubos Sin Costura,0.29413900000000004
2018,Diciembre,Paraguay,Laminados,32.866252
2018,Diciembre,Perú,Largos,183.32981686999995
2018,Diciembre,Perú,Planos,80.2715636
2018,Diciembre,Perú,Tubos Sin Costura,5.769117009999993
2018,Diciembre,Perú,Laminados,269.3704974799999
2018,Diciembre,República Dominicana,Largos,35.52
2018,Diciembre,República Dominicana,Planos,5.550000000000001
2018,Diciembre,República Dominicana,Tubos Sin Costura,0.0
2018,Diciembre,República Dominicana,Laminados,41.07000000000001
2018,Diciembre,Uruguay,Largos,8.924551999999998
2018,Diciembre,Uruguay,Planos,5.422945
2018,Diciembre,Uruguay,Tubos Sin Costura,0.082489
2018,Diciembre,Uruguay,Laminados,14.429986
2018,Diciembre,Venezuela,Largos,5.2742656666666665
2018,Diciembre,Venezuela,Planos,0.23384133333333335
2018,Diciembre,Venezuela,Tubos Sin Costura,2.083857
2018,Diciembre,Venezuela,Laminados,7.591964
2017,Enero,Argentina,Largos,91.96097744466661
2017,Enero,Argentina,Planos,213.6609774446666
2017,Enero,Argentina,Tubos Sin Costura,0.7543025200000031
2017,Enero,Argentina,Laminados,306.3762574093332
2017,Enero,Bolivia,Largos,32.83626512000001
2017,Enero,Bolivia,Planos,21.44619861999998
2017,Enero,Bolivia,Tubos Sin Costura,0.42006962999999997
2017,Enero,Bolivia,Laminados,54.70253336999998
2017,Enero,Brasil,Largos,569.0
2017,Enero,Brasil,Planos,905.0
2017,Enero,Brasil,Tubos Sin Costura,0.0
2017,Enero,Brasil,Laminados,1474.0
2017,Enero,Chile,Largos,88.91378545999916
2017,Enero,Chile,Planos,132.40281051
2017,Enero,Chile,Tubos Sin Costura,1.8474885299999995
2017,Enero,Chile,Laminados,223.16408449999915
2017,Enero,Colombia,Largos,189.2422648125002
2017,Enero,Colombia,Planos,100.859192103333
2017,Enero,Colombia,Tubos Sin Costura,23.490021259999995
2017,Enero,Colombia,Laminados,313.5914781758332
2017,Enero,Costa Rica,Largos,31.190181700000007
2017,Enero,Costa Rica,Planos,33.29197116
2017,Enero,Costa Rica,Tubos Sin Costura,0.22276726000000008
2017,Enero,Costa Rica,Laminados,64.70492012000001
2017,Enero,Ecuador,Largos,75.10428989000002
2017,Enero,Ecuador,Planos,67.74969512999999
2017,Enero,Ecuador,Tubos Sin Costura,4.178057410000001
2017,Enero,Ecuador,Laminados,147.03204243000002
2017,Enero,El Salvador,Largos,19.506793790000003
2017,Enero,El Salvador,Planos,25.051061159999996
2017,Enero,El Salvador,Tubos Sin Costura,0.09475486
2017,Enero,El Salvador,Laminados,44.65260981
2017,Enero,Guatemala,Largos,42.940204
2017,Enero,Guatemala,Planos,40.063255
2017,Enero,Guatemala,Tubos Sin Costura,1.639038
2017,Enero,Guatemala,Laminados,84.64249699999999
2017,Enero,Honduras,Largos,6.497574800000002
2017,Enero,Honduras,Planos,7.865422469999997
2017,Enero,Honduras,Tubos Sin Costura,0.04286062000000003
2017,Enero,Honduras,Laminados,14.40585789
2017,Enero,México,Largos,769.517829862
2017,Enero,México,Planos,1436.5975315093
2017,Enero,México,Tubos Sin Costura,20.262495111999982
2017,Enero,México,Laminados,2226.3778564833
2017,Enero,Panamá,Largos,23.42845717
2017,Enero,Panamá,Planos,21.919730839999996
2017,Enero,Panamá,Tubos Sin Costura,0.021058510000000003
2017,Enero,Panamá,Laminados,45.369246520000004
2017,Enero,Paraguay,Largos,12.82776048
2017,Enero,Paraguay,Planos,14.28208916
2017,Enero,Paraguay,Tubos Sin Costura,0.045300230000000004
2017,Enero,Paraguay,Laminados,27.15514987
2017,Enero,Perú,Largos,177.39245688796547
2017,Enero,Perú,Planos,98.9659414163308
2017,Enero,Perú,Tubos Sin Costura,6.485678172370444
2017,Enero,Perú,Laminados,282.8440764766667
2017,Enero,República Dominicana,Largos,33.0
2017,Enero,República Dominicana,Planos,4.0
2017,Enero,República Dominicana,Tubos Sin Costura,0.0
2017,Enero,República Dominicana,Laminados,37.0
2017,Enero,Uruguay,Largos,6.39340812
2017,Enero,Uruguay,Planos,7.0469209
2017,Enero,Uruguay,Tubos Sin Costura,0.14706255
2017,Enero,Uruguay,Laminados,13.58739157
2017,Enero,Venezuela,Largos,13.763356
2017,Enero,Venezuela,Planos,42.53267
2017,Enero,Venezuela,Tubos Sin Costura,0.763851
2017,Enero,Venezuela,Laminados,57.05987700000001
2017,Febrero,Argentina,Largos,125.99577144466664
2017,Febrero,Argentina,Planos,197.15797744466664
2017,Febrero,Argentina,Tubos Sin Costura,-10.481823000000002
2017,Febrero,Argentina,Laminados,312.6719258893333
2017,Febrero,Bolivia,Largos,24.80678882000001
2017,Febrero,Bolivia,Planos,13.785400400000002
2017,Febrero,Bolivia,Tubos Sin Costura,0.3973951400000001
2017,Febrero,Bolivia,Laminados,38.98958436000001
2017,Febrero,Brasil,Largos,630.0
2017,Febrero,Brasil,Planos,803.0
2017,Febrero,Brasil,Tubos Sin Costura,0.0
2017,Febrero,Brasil,Laminados,1433.0
2017,Febrero,Chile,Largos,95.03253278000015
2017,Febrero,Chile,Planos,89.92693306
2017,Febrero,Chile,Tubos Sin Costura,1.3936397599999995
2017,Febrero,Chile,Laminados,186.35310560000016
2017,Febrero,Colombia,Largos,184.4160029525002
2017,Febrero,Colombia,Planos,98.9220141833333
2017,Febrero,Colombia,Tubos Sin Costura,7.850605789999998
2017,Febrero,Colombia,Laminados,291.1886229258335
2017,Febrero,Costa Rica,Largos,25.179374329999995
2017,Febrero,Costa Rica,Planos,45.304572990000054
2017,Febrero,Costa Rica,Tubos Sin Costura,0.06187108000000003
2017,Febrero,Costa Rica,Laminados,70.54581840000006
2017,Febrero,Ecuador,Largos,72.56948061000001
2017,Febrero,Ecuador,Planos,56.424396519999995
2017,Febrero,Ecuador,Tubos Sin Costura,4.964702289999996
2017,Febrero,Ecuador,Laminados,133.95857942
2017,Febrero,El Salvador,Largos,9.253364349999998
2017,Febrero,El Salvador,Planos,12.31682459000001
2017,Febrero,El Salvador,Tubos Sin Costura,0.11384867
2017,Febrero,El Salvador,Laminados,21.684037610000008
2017,Febrero,Guatemala,Largos,45.184798
2017,Febrero,Guatemala,Planos,4.184686
2017,Febrero,Guatemala,Tubos Sin Costura,0.09205799999999997
2017,Febrero,Guatemala,Laminados,49.461542
2017,Febrero,Honduras,Largos,8.943913650000002
2017,Febrero,Honduras,Planos,32.17427313
2017,Febrero,Honduras,Tubos Sin Costura,0.00201026
2017,Febrero,Honduras,Laminados,41.12019704
2017,Febrero,México,Largos,738.3511972279999
2017,Febrero,México,Planos,1230.1791471791998
2017,Febrero,México,Tubos Sin Costura,1.370679198599987
2017,Febrero,México,Laminados,1969.9010236057998
2017,Febrero,Panamá,Largos,15.606867960000004
2017,Febrero,Panamá,Planos,5.24491863
2017,Febrero,Panamá,Tubos Sin Costura,1.0508396300000002
2017,Febrero,Panamá,Laminados,21.902626220000002
2017,Febrero,Paraguay,Largos,11.156729689999999
2017,Febrero,Paraguay,Planos,17.818396019999998
2017,Febrero,Paraguay,Tubos Sin Costura,0.09605944999999999
2017,Febrero,Paraguay,Laminados,29.071185159999995
2017,Febrero,Perú,Largos,158.18254893296537
2017,Febrero,Perú,Planos,97.74843956133083
2017,Febrero,Perú,Tubos Sin Costura,6.485678172370444
2017,Febrero,Perú,Laminados,262.41666666666663
2017,Febrero,República Dominicana,Largos,35.0
2017,Febrero,República Dominicana,Planos,3.0
2017,Febrero,República Dominicana,Tubos Sin Costura,0.0
2017,Febrero,República Dominicana,Laminados,38.0
2017,Febrero,Uruguay,Largos,9.585307649999999
2017,Febrero,Uruguay,Planos,6.132915680000001
2017,Febrero,Uruguay,Tubos Sin Costura,0.04203167
2017,Febrero,Uruguay,Laminados,15.760255
2017,Febrero,Venezuela,Largos,23.659668
2017,Febrero,Venezuela,Planos,24.966343
2017,Febrero,Venezuela,Tubos Sin Costura,5.119798
2017,Febrero,Venezuela,Laminados,53.745809
2017,Marzo,Argentina,Largos,141.1729774446666
2017,Marzo,Argentina,Planos,256.7279774446666
2017,Marzo,Argentina,Tubos Sin Costura,26.737000000000002
2017,Marzo,Argentina,Laminados,424.63795488933323
2017,Marzo,Bolivia,Largos,38.76059720999998
2017,Marzo,Bolivia,Planos,16.842464560000003
2017,Marzo,Bolivia,Tubos Sin Costura,2.16385419
2017,Marzo,Bolivia,Laminados,57.766915959999984
2017,Marzo,Brasil,Largos,711.0
2017,Marzo,Brasil,Planos,1042.0
2017,Marzo,Brasil,Tubos Sin Costura,0.0
2017,Marzo,Brasil,Laminados,1753.0
2017,Marzo,Chile,Largos,146.35608496999927
2017,Marzo,Chile,Planos,134.68958744999998
2017,Marzo,Chile,Tubos Sin Costura,2.31260056
2017,Marzo,Chile,Laminados,283.3582729799993
2017,Marzo,Colombia,Largos,202.85230282250018
2017,Marzo,Colombia,Planos,137.254194803333
2017,Marzo,Colombia,Tubos Sin Costura,15.551970219999992
2017,Marzo,Colombia,Laminados,355.6584678458332
2017,Marzo,Costa Rica,Largos,57.71115342
2017,Marzo,Costa Rica,Planos,19.839126599999986
2017,Marzo,Costa Rica,Tubos Sin Costura,0.10082418999999998
2017,Marzo,Costa Rica,Laminados,77.65110420999999
2017,Marzo,Ecuador,Largos,70.39417128000001
2017,Marzo,Ecuador,Planos,96.09497642999999
2017,Marzo,Ecuador,Tubos Sin Costura,9.43422496
2017,Marzo,Ecuador,Laminados,175.92337267
2017,Marzo,El Salvador,Largos,-1.0664136500000003
2017,Marzo,El Salvador,Planos,-8.351238720000003
2017,Marzo,El Salvador,Tubos Sin Costura,0.03982463
2017,Marzo,El Salvador,Laminados,-9.377827740000003
2017,Marzo,Guatemala,Largos,33.456827999999994
2017,Marzo,Guatemala,Planos,33.803653000000004
2017,Marzo,Guatemala,Tubos Sin Costura,0.13290799999999997
2017,Marzo,Guatemala,Laminados,67.393389
2017,Marzo,Honduras,Largos,8.76131892
2017,Marzo,Honduras,Planos,7.407406299999998
2017,Marzo,Honduras,Tubos Sin Costura,0.50379481
2017,Marzo,Honduras,Laminados,16.672520029999998
2017,Marzo,México,Largos,818.9449973199999
2017,Marzo,México,Planos,1474.0242199661
2017,Marzo,México,Tubos Sin Costura,22.4213578384
2017,Marzo,México,Laminados,2315.3905751244997
2017,Marzo,Panamá,Largos,8.257177010000001
2017,Marzo,Panamá,Planos,9.655001369999997
2017,Marzo,Panamá,Tubos Sin Costura,0.6619595399999999
2017,Marzo,Panamá,Laminados,18.574137920000002
2017,Marzo,Paraguay,Largos,8.44308646
2017,Marzo,Paraguay,Planos,18.371743250000005
2017,Marzo,Paraguay,Tubos Sin Costura,0.26595125999999997
2017,Marzo,Paraguay,Laminados,27.080780970000006
2017,Marzo,Perú,Largos,179.62403538496557
2017,Marzo,Perú,Planos,96.53989441633082
2017,Marzo,Perú,Tubos Sin Costura,6.485678172370444
2017,Marzo,Perú,Laminados,282.64960797366683
2017,Marzo,República Dominicana,Largos,36.0
2017,Marzo,República Dominicana,Planos,4.2
2017,Marzo,República Dominicana,Tubos Sin Costura,0.0
2017,Marzo,República Dominicana,Laminados,40.2
2017,Marzo,Uruguay,Largos,5.64119885
2017,Marzo,Uruguay,Planos,8.66115587
2017,Marzo,Uruguay,Tubos Sin Costura,0.2731924600000001
2017,Marzo,Uruguay,Laminados,14.575547180000001
2017,Marzo,Venezuela,Largos,22.040277
2017,Marzo,Venezuela,Planos,25.15629
2017,Marzo,Venezuela,Tubos Sin Costura,12.546383
2017,Marzo,Venezuela,Laminados,59.74295
2017,Abril,Argentina,Largos,159.14097744466665
2017,Abril,Argentina,Planos,240.3639774446666
2017,Abril,Argentina,Tubos Sin Costura,23.746000000000002
2017,Abril,Argentina,Laminados,423.25095488933323
2017,Abril,Bolivia,Largos,34.131918389999996
2017,Abril,Bolivia,Planos,6.252514359999999
2017,Abril,Bolivia,Tubos Sin Costura,2.2017194700000005
2017,Abril,Bolivia,Laminados,42.586152219999995
2017,Abril,Brasil,Largos,605.0
2017,Abril,Brasil,Planos,781.0
2017,Abril,Brasil,Tubos Sin Costura,0.0
2017,Abril,Brasil,Laminados,1386.0
2017,Abril,Chile,Largos,111.10102498999959
2017,Abril,Chile,Planos,103.45256544000004
2017,Abril,Chile,Tubos Sin Costura,0.9714262699999993
2017,Abril,Chile,Laminados,215.52501669999964
2017,Abril,Colombia,Largos,189.6471028825002
2017,Abril,Colombia,Planos,109.310748103333
2017,Abril,Colombia,Tubos Sin Costura,2.9529856300000006
2017,Abril,Colombia,Laminados,301.9108366158332
2017,Abril,Costa Rica,Largos,27.089761820000003
2017,Abril,Costa Rica,Planos,35.40443563000001
2017,Abril,Costa Rica,Tubos Sin Costura,0.17730966
2017,Abril,Costa Rica,Laminados,62.671507110000015
2017,Abril,Ecuador,Largos,71.77004799000001
2017,Abril,Ecuador,Planos,78.87867155000004
2017,Abril,Ecuador,Tubos Sin Costura,9.420013839999983
2017,Abril,Ecuador,Laminados,160.06873338000005
2017,Abril,El Salvador,Largos,12.447706110000002
2017,Abril,El Salvador,Planos,21.094345420000003
2017,Abril,El Salvador,Tubos Sin Costura,0.042296820000000006
2017,Abril,El Salvador,Laminados,33.584348350000006
2017,Abril,Guatemala,Largos,55.750418999999994
2017,Abril,Guatemala,Planos,40.179576999999995
2017,Abril,Guatemala,Tubos Sin Costura,0.699664
2017,Abril,Guatemala,Laminados,96.62965999999999
2017,Abril,Honduras,Largos,4.641299469999999
2017,Abril,Honduras,Planos,20.065807900000003
2017,Abril,Honduras,Tubos Sin Costura,0.18888011
2017,Abril,Honduras,Laminados,24.895987480000002
2017,Abril,México,Largos,692.7814480375
